"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Fault-tolerant middleware based on multistream pipeline for private storage services","J. L. Gonzalez; V. Sosa-Sosa; B. Bergua; L. M. Sanchez; J. Carretero","Cd. Valles Institute of Technology, Information Technology, Laboratory Center of Research CINVESTAV Ciudad, Victoria, Mexico; Cd. Valles Institute of Technology, Information Technology, Laboratory Center of Research CINVESTAV Ciudad, Victoria, Mexico; Computer Architecture and Technology Area, Computer Science. Department UNIVERSIDAD CARLOS III, Madrid, Spain; Computer Architecture and Technology Area, Computer Science. Department UNIVERSIDAD CARLOS III, Madrid, Spain; Computer Architecture and Technology Area, Computer Science. Department UNIVERSIDAD CARLOS III, Madrid, Spain","2012 International Conference for Internet Technology and Secured Transactions","","2012","","","548","555","This paper presents a fault-tolerant middleware for private storage services based on a client-server model. A client-side API split files into redundant chunks, which are encoded/decoded, anonymized, and distributed to different storage locations in parallel by using multistream pipeline. A chunk placement engine on the server-side API receives/delivers chunks from/to the client side API. In this model, the user preserves her files in-house and achieves data availability anytime from anywhere even in site failure scenarios while the organizations preserves the control of their storage resources. The experimental evaluation reveals the middleware can compensate the overhead produced on the client side by taking advantage of multiple cores commonly found in user's devices. The users observe that the middleware produces similar performance to the private and public file hosting systems tested in the evaluation. The organizations observe a significant reduction of work in their servers. In site disaster scenarios, the middleware yields even better performance than fault-tolerant online distributed solutions tested in the evaluation.","","978-1-908320-08-7978-1-4673-5325","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6470871","Optimization;Storage Services;Privacy;Fault tolerance;Virtualization","Pipelines;Organizations;Servers;Libraries;Sockets;Measurement","middleware;multiprocessing systems;pipeline processing;software fault tolerance;storage management","fault-tolerant middleware;multistream pipeline;private storage services;client-server model;client-side API;chunk placement engine;server-side API;data availability;site failure scenarios;storage resources;multiple cores;public file hosting systems;private file hosting systems;in site disaster scenarios;fault-tolerant online distributed solutions","","","39","","","","","","IEEE","IEEE Conferences"
"Design and construction of a parallel hybrid prototype","V. Di Giacomo; L. Martellucci; S. Sgreccia; F. M. F. Mascioli","DIET Department - Sustainable Mobility Research Center-POMOS, Italy; DIET Department - Sustainable Mobility Research Center-POMOS, Italy; DIET Department - Sustainable Mobility Research Center-POMOS, Italy; DIET Department - Sustainable Mobility Research Center-POMOS, Italy","2012 IEEE International Symposium on Industrial Electronics","","2012","","","1720","1725","The project “Bizzarrini P538 EcoTarga” has been developed by the DIET department of “Sapienza” University of Rome. The project consisted in the design and construction of a replica of a historic Italyn car, updated with modern parallel hybrid-type plug-in technologies, and a Lithium-polymer battery storage system. The research aimed at undertaking practical experimentation on parallel hybrid vehicles, with a special focus on the problems related to the construction and optimization of hybrid propulsion systems. For these reasons special focus are dedicated to describe the layout of the prototype and some technical data of the devices used in the project, and the measurement campaign achieved on the tested storate system. Finally the hybrid parallel control strategy was obtained, in first, with a simulation model by coupling the simulation software vehicle dynamics GT-Drive with the Matlab/Simulink environment, to optimize control strategy of the prototype. and then used to implement the control system in to CompactRio CPU, to manage the load requests to the motor and engine.","2163-5145;2163-5137;2163-5137","978-1-4673-0158-9978-1-4673-0159-6978-1-4673-0157","10.1109/ISIE.2012.6237350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6237350","Batteries;Energy storage;permanent magnets motor;road vehicle contro;road vehicle electric propulsion;simulation;software engineering;traction motors","Batteries;Engines;Vehicles;Discharges (electric);Prototypes;Electric motors;Voltage measurement","battery powered vehicles;electric propulsion;hybrid electric vehicles","parallel hybrid prototype construction;parallel hybrid prototype design;Bizzarrini P538 EcoTarga;DIET department of Sapienza University of Rome;historic Italian car;parallel hybrid-type plug-in technologies;hybrid propulsion systems;measurement campaign;hybrid parallel control strategy;simulation software vehicle dynamics GT-Drive;Matlab/Simulink environment;control strategy;control system;CompactRio CPU;engine;lithium-polymer battery storage system;Li","","","7","","","","","","IEEE","IEEE Conferences"
"Efficient Online RTL Debugging Methodology for Logic Emulation Systems","S. Banerjee; T. Gupta","NA; NA","2012 25th International Conference on VLSI Design","","2012","","","298","303","The offline debugging model provided by logic emulation systems has some specific disadvantages. Since analysis of signal traces and bug fixing is decoupled from emulation run, validation of a potential fix requires a costly iteration through design recompilation and mapping process, followed by fresh emulation run. This slows down overall verification process. This paper presents an online debugging methodology to achieve rapid verification closure with capability to execute the design back and forward for debug. On encountering an error, the design under test (DUT) can be reverse executed step-by-step to locate source of the error. A two pass emulation technique is used to generate checkpoints and traces needed to support reverse execution. Easy and efficient reverse execution based debug is supported using an innovative technique called optimized design slicing, which allows debug along a meaningful design portion likely to cause the error being investigated. Once the source of error is located, potential bug fixes can be evaluated online by forcing a set of signals to desired values, without going through the design recompilation process and restarting emulation from time 0. Benchmarks on several customer designs have shown that the methodology enhances verification performance significantly.","2380-6923;1063-9667;1063-9667","978-1-4673-0438-2978-0-7695-4638","10.1109/VLSID.2012.87","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6167768","Emulation;Debugging","Emulation;Clocks;Debugging;Software;Force;Logic gates;Hardware design languages","integrated circuit modelling;iterative methods;logic circuits","online RTL debugging methodology;logic emulation systems;costly iteration through design recompilation;mapping process;online debugging methodology;design under test;DUT;two pass emulation technique;optimized design slicing","","3","10","","","","","","IEEE","IEEE Conferences"
"Real-time execution models for co-simulation","C. Faure; N. Pernet","IFP, 1-4 Avenue de Bois Pr&#x00E9;au, 92852 Rueil-Malmaison, FRANCE; IFP, 1-4 Avenue de Bois Pr&#x00E9;au, 92852 Rueil-Malmaison, FRANCE","ACS/IEEE International Conference on Computer Systems and Applications - AICCSA 2010","","2010","","","1","8","In order to reduce development cycle, powertrain control and optimization is increasingly based on system modeling and several steps of simulation are needed. As an intermediate step, real-time simulation aim to prepare further test bed validations embedding the actual engine. This article discusses the challenge to find a real-time execution model offering the determinism needed to maintain the numerical results observed in offline simulation and still managing to meet real-time constraints. We first propose a conservative real-time execution model, totally deterministic but pessimistic in term of computational resources management. Then, since we need better use of these resources in order to achieve real-time simulation of representative complex models, we present different alternatives and discuss the advantages and drawbacks of each of them.","2161-5322;2161-5330","978-1-4244-7717-3978-1-4244-7716-6978-1-4244-7715","10.1109/AICCSA.2010.5586968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5586968","","Real time systems;Computational modeling;Numerical models;Engines;Load modeling;Computer architecture;Software","digital simulation;mechanical engineering computing;power transmission (mechanical)","real-time execution models;co-simulation;development cycle reduction;powertrain control;optimization;system modeling;test bed validations;engine;real-time constraints;computational resources management","","","14","","","","","","IEEE","IEEE Conferences"
"Compilation of stream programs onto scratchpad memory based embedded multicore processors through retiming","W. Che; K. Chatha","Faculty of Computer Science and Engineering, Arizona State University, Tempe, 85287, USA; Faculty of Computer Science and Engineering, Arizona State University, Tempe, 85287, USA","2011 48th ACM/EDAC/IEEE Design Automation Conference (DAC)","","2011","","","122","127","The prevalence of stream applications in signal processing, multi-media, and network processing domains has resulted in a new trend of programming and architecture design. Several languages and multicore architectures have been developed to support streaming applications. In many of these multicore architectures scratchpad memories (SPM) have substituted caches due to their lower power consumption. Performance optimization on SPM based architectures requires the programmer/compiler to efficiently manage the limited local memory. Our paper addresses the problem of compilation of stream programs onto multicore architectures that incorporate SPMs. We propose a retiming technique that maximizes the throughput under a memory constraint with a user-specified number of software pipeline stages. Trade-offs between double buffering and code overlay are explored intensively in our technique to achieve the best performance. The efficiency of our technique was evaluated by compiling several stream applications for the IBM Cell BE and comparing their results against existing approaches.","85-644924;0738-100x;0738-100x","978-1-4503-0636-2978-1-4503-0636-2978-1-4503-0636","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5981708","Stream;Compiler;Retiming;Scratchpad Memory;Embedded;Multicore;Processors","Pipelines;Program processors;Multicore processing;Registers;Schedules;Benchmark testing","memory architecture;multiprocessing systems;program compilers;random-access storage","stream program compilation;scratchpad memories;embedded multicore processors;signal processing;multimedia domains;network processing domains;multicore architectures;power consumption;performance optimization;SPM based architectures;memory constraint;software pipeline stages;code overlay;IBM Cell BE","","","16","","","","","","IEEE","IEEE Conferences"
"Performance Investigation of a MANET Testbed in Outdoor Stairs Environment for Different Scenarios","M. Hiyama; E. Kulla; T. Oda; M. Ikeda; L. Barolli; M. Takizawa","NA; NA; NA; NA; NA; NA","2012 Sixth International Conference on Complex, Intelligent, and Software Intensive Systems","","2012","","","284","289","The absence of any fixed infrastructure and mobility of Mobile Ad-hoc Networks (MANETs) make them attractive for usage in time-critical applications and collaborative computing. Recently MANETs are also used in real-time communications such as audio phone calls. In this paper, we investigate the performance of an outdoor stairs MANET test bed for different scenarios considering throughput and packet loss. We analyze the behavior of Optimized Link State Routing (OLSR) protocol. We design and implement two experimental scenarios: static scenario and moving scenario and draw conclusions regarding mobile communications with different number of hops.","","978-1-4673-1233-2978-0-7695-4687","10.1109/CISIS.2012.127","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6245598","Experimental Results;MANET Testbed;Outdoor Stairs;OLSR Protocol","Throughput;Mobile ad hoc networks;Routing protocols;Measurement;Routing","mobile ad hoc networks;routing protocols;telecommunication network routing","performance investigation;MANET testbed;outdoor stairs environment;mobile ad-hoc networks mobility;mobile ad-hoc networks infrastructure;collaborative computing;optimized link state routing protocols;OLSR protocol;mobile communications","","","20","","","","","","IEEE","IEEE Conferences"
"Evaluation of a MANET Testbed in Indoor Stairs Environment Considering OLSR Protocol","E. Kulla; M. Ikeda; M. Hiyama; L. Barolli","NA; NA; NA; NA","2011 International Conference on Complex, Intelligent, and Software Intensive Systems","","2011","","","160","167","In this paper, we deal with evaluation of our MANET test bed in indoor stairs scenarios. We analyse the behavior of Optimized Link State Routing (OLSR), considering two metrics: throughput and delay. We implement two experimental scenarios: static and shifting. We draw conclusions regarding the comparison between two scenarios and between communications with different number of hops. From our experiments, we showed that for both scenarios, in one-hop and two-hop communications, OLSR shows a good performance. As the number of hops increases to three or more hops, the communication shows a worse performance. The performance decreases further when the nodes are mobile, i.e in shifting scenario, which shows that for three hops the communication becomes difficult.","","978-1-61284-709-2978-0-7695-4373","10.1109/CISIS.2011.32","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5989010","MANET;Stairs Environment;OLSR;Testbed","Throughput;Floors;Mobile ad hoc networks;Measurement;Routing;Routing protocols","indoor communication;mobile ad hoc networks;routing protocols","MANET testbed;indoor stairs environment;OLSR protocol;optimized link state routing","","","25","","","","","","IEEE","IEEE Conferences"
"A New Approach Based on a Least Square Method for Real-Time Estimation of Cantilever Array Deflections with an FPGA","R. Couturier; S. Domas; G. Goavec-Merou; M. Favre; M. Lenczner; A. Meister","NA; NA; NA; NA; NA; NA","2012 Second Workshop on Design, Control and Software Implementation for Distributed MEMS","","2012","","","30","37","Atomic force microscopes (AFM) provide high resolution images of surfaces. In this paper, we focus our attention on an inter ferometry method for deflection estimation of cantilever arrays in quasi-static regime. In its original form, spline interpolation was used to determine interference fringe phase, and thus the deflections. Computations were performed on a PC. Here, we propose a new complete solution with a least square based algorithm and an optimized FPGA implementation. Simulations and real tests showed very good results and open perspective for real-time estimation and control of cantilever arrays in the dynamic regime.","","978-1-4673-1203-5978-0-7695-4679","10.1109/dMEMS.2012.16","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6195431","FPGA;cantilever arrays;interferometry","Field programmable gate arrays;Arrays;Cameras;Optical interferometry;Real time systems;Laser beams;Spline","atomic force microscopy;cantilevers;field programmable gate arrays;interferometry;least squares approximations;splines (mathematics)","least square method;real-time estimation;cantilever array deflections;atomic force microscopes;AFM;high resolution images;inter ferometry method;deflection estimation;spline interpolation;optimized FPGA implementation","","1","7","","","","","","IEEE","IEEE Conferences"
"Genetic Algorithm for Arabic Word Sense Disambiguation","M. E. B. Menai; W. Alsaeedan","NA; NA","2012 13th ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing","","2012","","","195","200","Word sense disambiguation (WSD) problem asks to assign a meaning to a word according to a context in which it occurs. Many solutions exist for WSD in natural languages, such as English, but research work on Arabic WSD (AWSD) remains limited. AWSD is a more exigent task because Arabic has an intrinsic complexity in its writing structure and ambiguity, such as syntactic, semantic, and anaphoric ambiguity levels. Genetic algorithms (GAs) can be effective to solve this problem since they have been successfully used for many NP-hard optimization problems. In this paper, we propose a new approach to solve AWSD problem based on a GA. We describe a prototype of AWSD system in which we test the performance of our algorithm by carrying out experiments on Arabic sample text, and compare it with a naïve Bayes classifier for AWSD. We show the benefit of the proposed approach and its advantage over naïve Bayes classifier.","","978-1-4673-2120","10.1109/SNPD.2012.38","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6299280","Genetic algorithms;natural language processing;word sense disambiguation;Arabic language","Genetic algorithms;Semantics;Prototypes;Sociology;Statistics;USA Councils;Natural language processing","Bayes methods;computational complexity;genetic algorithms;natural language processing;pattern classification","genetic algorithm;Arabic word sense disambiguation;natural languages;writing structure;syntactic ambiguity;semantic ambiguity;anaphoric ambiguity;NP-hard optimization;naïve Bayes classifier","","2","19","","","","","","IEEE","IEEE Conferences"
"Grey decision of optimal simultaneous mapping and clustering to improve FPGA performance","J. Wu; Y. Fan; S. Wang","Department of Electronic Engineering, De Lin Institute of Technology, Tu-Cheng City, Taipei County 236, Taiwan, ROC; Department of Computer Science and Information, Engineering National Taitung University, Taitung, Taiwan, ROC; Department of Electronic, Engineering, Ming Chi University of Technology Taipei, Taiwan, ROC","2011 IEEE 3rd International Conference on Communication Software and Networks","","2011","","","413","417","This work studies how the architectural parameters of LUT-based field programmable gate arrays (FPGAs) are related to the LUT cluster size N and input number k A novel algorithm is proposed to combine grey decision-making approach for solving the problem of FPGA performance. Experimental results demonstrate that the algorithm improves the DAO map+T-VPack delay by 7.27% and reduces the SMAC total of CLB number by 22.15% on average. Furthermore, our proposed can get optimizes performance by appropriate selection of pairs of LUT cluster size N and input number k to construct the FPGA architecture with inequality demandable weight in area, energy, and delay.","","978-1-61284-486-2978-1-61284-485-5978-1-61284-484","10.1109/ICCSN.2011.6014925","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6014925","FPGAs (Field programmable gate arrays);LUT cluster size;grey decision-making","Silicon;Benchmark testing;Delay;Radio frequency;Computer numerical control","decision making;field programmable gate arrays;grey systems;table lookup","optimal simultaneous mapping;field programmable gate arrays;lookup tables;grey decision-making;DAO map+T-VPack delay;CLB number","","1","18","","","","","","IEEE","IEEE Conferences"
"Green Metrics for Energy-aware IT Systems","A. Kipp; T. Jiang; M. Fugini","NA; NA; NA","2011 International Conference on Complex, Intelligent, and Software Intensive Systems","","2011","","","241","248","This paper presents a novel approach to characterise applications with respect to their energy consumption by using a set of energy-related metrics, called Green Metrics. These indicators are based on energy consumption measurements, such as indexes of computing resource usage, of environmental impact, and even of development costs required to (re)design an application in order to optimise its energy consumption footprint, or of organizational factors related to application management. Our approach is framed in the GAMES (Green Active Management of Energy in IT Service centres) EU Project1 about green IT. In this paper, we define four clusters of Green Metrics enabling to feature an application in terms of the energy it consumes at run time. Such metrics are the basis for measuring the ""greenness"" of an application and to detect where it consumes and wastes energy. Hints are provided to improve applications design and execution. We show within an application scenario how monitoring and evaluation of the Green Metrics helps to improve energy efficiency.","","978-1-61284-709-2978-0-7695-4373","10.1109/CISIS.2011.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5988982","energy efficiency measurement;energy-aware IT systems;performance measurement;green metrics","Green products;Energy consumption;Energy measurement;Benchmark testing;Energy efficiency;Indexes","energy consumption;organisational aspects;power aware computing","green metrics;energy aware IT systems;computing resource usage;energy consumption footprint;organizational factors;GAMES","","6","28","","","","","","IEEE","IEEE Conferences"
"Implementation of the CA-CFAR algorithm for pulsed-Doppler radar on a GPU architecture","C. J. Venter; H. Grobler; K. A. AlMalki","Defence, Peace, Safety and Security, Council for Scientific and Industrial Research, South Africa; Department of Electrical, Electronic and Computer Engineering, University of Pretoria, South Africa; Electronics, Communications and Photonics, King Abdulaziz City for Science and Technology, Kingdom of Saudi Arabia","2011 IEEE Jordan Conference on Applied Electrical Engineering and Computing Technologies (AEECT)","","2011","","","1","6","The Cell-Averaging Constant False-Alarm Rate (CA-CFAR) algorithm was implemented and optimized in software on the NVIDIA Tesla C1060 GPU architecture for application in pulsed-Doppler radar signal processors. A systematic approach was followed to gradually explore opportunities for parallel execution and optimization by implementing the algorithm first in MATLAB (CPU), followed by native C (CPU) and finally NVIDIA CUDA (GPU) environments. Three techniques for implementing the CA-CFAR in software were identified and implemented, namely a naïıve technique, sliding window technique and a new variant which employs the Summed-Area Table (SAT) algorithm. The naïıve technique performed best on the GPU architecture. The SAT technique shows potential, especially for cases where very large CFAR windows are required. However, the results do not justify using the GPU architecture instead of the CPU architecture for this application when data transfer to and from the GPU is taken into consideration.","","978-1-4577-1084-1978-1-4577-1083-4978-1-4577-1082","10.1109/AEECT.2011.6132514","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6132514","CFAR;GPU;Doppler;radar;signal processing","Graphics processing unit;Computer architecture;Doppler effect;Microprocessors;Benchmark testing;Optimization;Throughput","Doppler radar;graphics processing units;mathematics computing;radar signal processing","CA-CFAR algorithm;cell-averaging constant false-alarm rate;NVIDIA Tesla C1060 GPU architecture;pulsed-Doppler radar signal processors;Matlab (CPU);summed-area table algorithm;SAT algorithm","","3","13","","","","","","IEEE","IEEE Conferences"
"Using Laguerre functions to improve efficiency of multi-parametric predictive control","G. Valencia-Palomo; J. A. Rossiter","Department of Automatic Control and Systems Eng., University of Sheffield, South Yorkshire, UK. S1 3JD; Department of Automatic Control and Systems Eng., University of Sheffield, South Yorkshire, UK. S1 3JD","Proceedings of the 2010 American Control Conference","","2010","","","4731","4736","Multi-parametric quadratic programming (mp-QP) is an alternative means of implementing conventional predictive control algorithms whereby one transfers much of the computational load to offline calculations. However, coding and implementation of this solution may be more burdensome than simply solving the original QP. This paper shows how Laguerre functions can be used in conjunction with mp-QP to achieve a large decrease in both the online computations and data storage requirements while increasing the feasible region of the optimization problem. Extensive simulation results are given to back this claim.","2378-5861;0743-1619;0743-1619","978-1-4244-7427-1978-1-4244-7426-4978-1-4244-7425","10.1109/ACC.2010.5531098","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5531098","Predictive control;multi-parametric quadratic programming;Laguerre functions","Predictive control;Quadratic programming;Memory;Testing;Sampling methods;Application software;Trajectory;Performance analysis;Prediction algorithms;Computational modeling","predictive control;quadratic programming","Laguerre functions;multiparametric predictive control;multiparametric quadratic programming;computational load;offline calculations;data storage requirements;optimization problem","","7","22","","","","","","IEEE","IEEE Conferences"
"Exploiting the forgiving nature of applications for scalable parallel execution","J. Mengte; A. Raghunathan; S. Chakradhar; S. Byna","NEC Laboratories America, Princeton, NJ; NEC Laboratories America, Princeton, NJ; NEC Laboratories America, Princeton, NJ; NEC Laboratories America, Princeton, NJ","2010 IEEE International Symposium on Parallel & Distributed Processing (IPDPS)","","2010","","","1","12","It is widely believed that most Recognition and Mining (RM) workloads can easily take advantage of parallel computing platforms because these workloads are dataparallel. Contrary to this popular belief, we present RM workloads for which conventional parallel implementations scale poorly on multi-core platforms. We identify off-chip memory transfers and overheads in the parallel runtime library as the primary bottlenecks that limit speedups to be well below the ideal linear speedup expected for data-parallel workloads. To achieve improved parallel scalability, we identify and exploit several interesting properties of RM workloads - sparsity of model updates, low spatial locality among model updates, presence of insignificant computations, and the inherently self-healing nature of these algorithms in the presence of errors. We leverage these domain-specific characteristics to improve parallel scalability in two major ways. First, we utilize data dependency relaxation to simultaneously execute multiple training iterations in parallel, thereby increasing the granularity of the parallel tasks and significantly lowering the run-time overheads of fine-grained threading. Second, we strategically drop selected computations that are insignificant to the accuracy of the final result, but account for a disproportionately large amount of off-chip (memory and coherence) traffic. Through the application of the proposed techniques, we show that much higher speedups are possible on multi-core platforms for two important RM applications - document search using semantic indexing, and eye detection in images using generalized learning vector quantization. On an 8-core platform, we achieve application speedups of 5.5X and 7.3X compared to sequential implementations. Compared to conventional parallel implementations of these applications using Intel's TBB, the proposed techniques result in 4.3X and 4.9X improvements. Although the optimized parallel implementations are not numerically equivalent to the sequential implementations, the output quality is shown to be comparable (and within the margin of variation produced by processing the input data in a different order). We also explore error mitigation techniques that can be used to ensure that the accuracy of results is not compromised.","1530-2075;1530-2075","978-1-4244-6443-2978-1-4244-6442-5978-1-4244-6441","10.1109/IPDPS.2010.5470469","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5470469","Best-effort computing;Parallel computing;Parallel programming;Recognition;Mining;Multi-core;Dependency relaxation","Parallel processing;Concurrent computing;Scalability;Application software;Vector quantization;Iterative algorithms;National electric code;Laboratories;Computer science;Testing","parallel processing;parallel programming","scalable parallel execution;recognition workload;mining workload;parallel computing platform;multi-core platform;off-chip memory transfer;parallel runtime library;data-parallel workload;parallel scalability;data dependency relaxation;document search;semantic indexing;eye detection;generalized learning vector quantization;optimized parallel implementation","","7","32","","","","","","IEEE","IEEE Conferences"
"CT-index: Fingerprint-based graph indexing combining cycles and trees","K. Klein; N. Kriege; P. Mutzel","Department of Computer Science, Technische Universit&#x00E4;t Dortmund, Germany; Department of Computer Science, Technische Universit&#x00E4;t Dortmund, Germany; Department of Computer Science, Technische Universit&#x00E4;t Dortmund, Germany","2011 IEEE 27th International Conference on Data Engineering","","2011","","","1115","1126","Efficient subgraph queries in large databases are a time-critical task in many application areas as e.g. biology or chemistry, where biological networks or chemical compounds are modeled as graphs. The NP-completeness of the underlying subgraph isomorphism problem renders an exact subgraph test for each database graph infeasible. Therefore efficient methods have to be found that avoid most of these tests but still allow to identify all graphs containing the query pattern. We propose a new approach based on the filter-verification paradigm, using a new hash-key fingerprint technique with a combination of tree and cycle features for filtering and a new subgraph isomorphism test for verification. Our approach is able to cope with edge and vertex labels and also allows to use wild card patterns for the search. We present an experimental comparison of our approach with state-of-the-art methods using a benchmark set of both real world and generated graph instances that shows its practicability. Our approach is implemented as part of the Scaffold Hunter software, a tool for the visual analysis of chemical compound databases.","2375-026X;1063-6382;1063-6382","978-1-4244-8960-2978-1-4244-8959-6978-1-4244-8958","10.1109/ICDE.2011.5767909","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5767909","","Feature extraction;Encoding;Indexing;Chemical compounds;Biology","data visualisation;database indexing;fingerprint identification;graph theory;optimisation;query processing;trees (mathematics);very large databases","CT-Index;fingerprint-based graph indexing;trees;subgraph queries;large databases;time-critical task;NP-completeness;subgraph isomorphism problem;filter-verification paradigm;hash-key fingerprint technique;cycle features;vertex labels;edge labels;wild card patterns;Scaffold Hunter software;visual analysis","","5","29","","","","","","IEEE","IEEE Conferences"
"Development and analysis of genetic algorithms: Sudoku case study","A. Milton; C. Ortega-Sanchez","Department of Electrical and Computer Engineering, Curtin University, Australia; Department of Electrical and Computer Engineering, Curtin University, Australia","TENCON 2012 IEEE Region 10 Conference","","2012","","","1","6","This paper discusses the design and subsequent analysis of software implementing a configurable genetic algorithm. The genetic algorithm is primarily targeted towards the solving of Sudoku puzzles. Sudoku is regarded as an ideal test-bed for algorithm development due to the fact that it is a constrained optimisation problem that belongs to the NP-complete class of computational problems. The aim of this paper is to outline the various features currently implemented in the software, and to present preliminary results of an analysis of various aspects of the underlying genetic algorithm.","2159-3450;2159-3442;2159-3442","978-1-4673-4824-9978-1-4673-4823-2978-1-4673-4822","10.1109/TENCON.2012.6412205","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6412205","","Genetic algorithms;Encoding;Sociology;Statistics;Software;Algorithm design and analysis;Software algorithms","computational complexity;game theory;genetic algorithms","genetic algorithm analysis;genetic algorithm development;Sudoku case study;Sudoku puzzles;NP-complete problem","","1","15","","","","","","IEEE","IEEE Conferences"
"Acquisition & integration activities of ground support hardware items in terms of system engineering process","A. Pahsa; G. Alat; P. Kaya; B. Baykal","HAVELSAN, Ankara, Turkey; HAVELSAN, Ankara, Turkey; HAVELSAN, Ankara, Turkey; HAVELSAN, Ankara, Turkey","29th Digital Avionics Systems Conference","","2010","","","6.D.6-1","6.D.6-9","In this study, acquisition and integration activities of ground support hardware items in terms of system engineering processes and optimizations at HAVELSAN A.Ş Peace Eagle project is explained. The Peace Eagle (PE) Airborne Early Warning & Control (AEW&C) System is an airborne surveillance system being developed for the Republic of Turkey. The AEW&C System provides surveillance, air defense, fleet support and force coordination in defense of sovereignty and national interests as an integral element of the Turkish Air Force (TurAF) as customer. The PE AEW&C System comprises an Airborne Segment (ABS) 737 series flight platform and a Ground Support Segment (GSS). These segments are formed of subsystems with hardware and software configuration items to perform the PE AEW&C System functions. In this project HAVELSAN participates in acquisition of PE AEW&C as the sole in-country subcontractor of BOEING for the Mission Computing Segment (MCS) and Ground Support Segment (GSS) and all the engineering processes throughout the program, starting from the system analysis till the end of system test and evaluation. HAVELSAN also contributes to GSS software Turkish unique design, development, integration and testing, and Integrated Logistics Support (ILS) for the GSS throughout the service life of the system.","2155-7209;2155-7195;2155-7195","978-1-4244-6618-4978-1-4244-6616-0978-1-4244-6617","10.1109/DASC.2010.5655455","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5655455","","Systems engineering and theory;Software;Hardware;Humans;Computer architecture;Aircraft;Training","aerospace components;defence industry;ground support systems;military aircraft;surveillance;systems engineering","ground support hardware item;system engineering;peace eagle airborne early warning and control system;airborne surveillance system;Republic of Turkey;AEW&C system;air defense;fleet support;Turkish Air Force;TurAF;Airborne Segment 737;ground support segment;HAVELSAN;BOEING;mission computing segment;MCS;GSS software;integrated logistics support;ILS","","","9","","","","","","IEEE","IEEE Conferences"
