"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Prioritizing test cases for resource constraint environments using historical test case performance data","Y. Fazlalizadeh; A. Khalilian; M. A. Azgomi; S. Parsa","Computer Engineering Department, Iran University of Science and Technology, Tehran, Iran; Computer Engineering Department, Iran University of Science and Technology, Tehran, Iran; Computer Engineering Department, Iran University of Science and Technology, Tehran, Iran; Computer Engineering Department, Iran University of Science and Technology, Tehran, Iran","2009 2nd IEEE International Conference on Computer Science and Information Technology","","2009","","","190","195","Regression testing has been widely used to assure the acquirement of appropriate quality through several versions of a software program. Regression testing, however, is too expensive in that, it requires many test case executions and a large number of test cases. To provide the missing flexibility, researchers introduced prioritization techniques. The aim in this paper has been to prioritize test cases during software regression test. To achieve this, a new equation is presented. The proposed equation considers historical effectiveness of the test cases in fault detection, each test case's execution history in regression test and finally the last priority assigned to the test case. The results of applying the proposed equation to compute the priority of regression test cases for two benchmarks, known as Siemens suite and Space program, demonstrate the relatively faster fault detection in resource and time constrained environments.","","978-1-4244-4519-6978-1-4244-4520","10.1109/ICCSIT.2009.5234968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5234968","software regression test;test case prioritization;history-based prioritization;historical fault detection effectiveness","Software testing;Equations;Fault detection;Time factors;Software performance;Life testing;History;Data engineering;Information analysis;Performance analysis","program testing;regression analysis;software fault tolerance;software quality","resource constraint environment;historical test case performance data;software program quality;prioritization techniques;software regression test;Space program;Siemens suite;fault detection","","6","18","","","","","","IEEE","IEEE Conferences"
"Jtop: Managing JUnit Test Cases in Absence of Coverage Information","L. Zhang; J. Zhou; D. Hao; L. Zhang; H. Mei","NA; NA; NA; NA; NA","2009 IEEE/ACM International Conference on Automated Software Engineering","","2009","","","677","679","Test case management may make the testing process more efficient and thus accelerate software delivery. With the popularity of using JUnit for testing Java software, researchers have paid attention to techniques to manage JUnit test cases in regression testing of Java software. Typically, most existing test case management tools are based on the coverage information. However, coverage information may need extra efforts to obtain. In this paper, we present an Eclipse IDE plug-in (named Jtop) for managing JUnit test cases in absence of coverage information. Jtop statically analyzes the program under test and its corresponding JUnit test cases to perform the following management tasks: regression test case selection, test suite reduction and test case prioritization. Furthermore, Jtop also enables the programmer to manually manipulate test cases through a graphical user interface.","1938-4300","978-1-4244-5259-0978-0-7695-3891","10.1109/ASE.2009.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5431709","regression test case selection;test case prioritization;test suite reduction","Software testing;Electronic equipment testing;Automatic testing;Graphical user interfaces;Displays;Java;Conference management;Technology management;Engineering management;Software engineering","graphical user interfaces;Java;program testing;software management","Jtop;managing JUnit test cases;coverage Information;test case management;software delivery;Java software;test case selection;test suite reduction;test case prioritization;graphical user interface;software testing","","2","10","","","","","","IEEE","IEEE Conferences"
"Test Case Prioritization Based on Varying Testing Requirement Priorities and Test Case Costs","X. Zhang; C. Nie; B. Xu; B. Qu","Southeast University, China; Southeast University, China; Southeast University, China; Southeast University, China","Seventh International Conference on Quality Software (QSIC 2007)","","2007","","","15","24","Test case prioritization is an effective and practical technique in regression testing. It schedules test cases in order of precedence that increases their ability to meet some performance goals, such as code coverage, rate of fault detection. In previous work, the test case prioritization techniques and metrics usually assumed that testing requirement priorities and test case costs are uniform. In this paper, basing on varying testing requirement priorities and test case costs, we present a new, general test case prioritization technique and an associated metric. The case study illustrates that the rate of ""units-oftesting-requirement-priority-satisfied- per-unit-test-case-cost"" can be increased, and then the testing quality and customer satisfaction can be improved.","1550-6002;2332-662X","0-7695-3035-4978-0-7695-3035","10.1109/QSIC.2007.4385476","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4385476","","Costs;Software testing;Fault detection;Software quality;Life testing;Programming;Feedback;Computer science;Processor scheduling;Customer satisfaction","program testing;software reliability","test case prioritization;varying testing requirement priorities;test case costs;regression testing;fault detection;code coverage;testing requirement priorities;customer satisfaction;testing quality;software testing","","14","23","","","","","","IEEE","IEEE Conferences"
"How Can Optimization Models Support the Maintenance of Component-Based Software?","V. Cortellessa; P. Potena","NA; NA","2009 1st International Symposium on Search Based Software Engineering","","2009","","","97","100","The maintenance phase of software systems is ever more increasing its incidence, in terms of effort, to the whole software lifecycle. Therefore the introduction of automated techniques that can help software maintainers to take decision on the basis of quantitative evaluation would be a suitable phenomenon.Search-based techniques offer today a very promising view on the automation of searching processes in the software engineering domain. Component-based software is a very interesting paradigm to apply such type of techniques, for example for component selection. In this paper we introduce optimization techniques to manage the problem of failures at maintenance time. In particular,we introduce two approaches that provide maintenance actions to be taken in order to overcome system failures in case of monitored and non-monitored software systems.","","978-0-7695-3675","10.1109/SSBSE.2009.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5033187","Component-Based Software;Software Maintenance;Optimization model;Software Cost;Software Reliability","Software maintenance;Software systems;Condition monitoring;Software engineering;Automation;Cost function;Software reliability;Fault detection;Testing;Performance evaluation","object-oriented programming;optimisation;software maintenance;software reliability;system monitoring;system recovery","optimization model;component-based software;software maintenance;software lifecycle;quantitative evaluation;searching process;software engineering domain;system failure;software system monitor;software reliability","","3","11","","","","","","IEEE","IEEE Conferences"
"Test Case Prioritization for Multiple Processing Queues","B. Qu; C. Nie; B. Xu","NA; NA; NA","2008 International Symposium on Information Science and Engineering","","2008","2","","646","649","Test case prioritization is an effective technique that helps to increase the rate of fault detection or code coverage in regression testing. However, all existing methods can only prioritize test cases to a single queue. Once there are two or more machines that participate in testing, all exiting techniques are not applicable any more. To extend the prioritization methods to parallel scenario, this paper defines the prioritization problem in such scenario and applies the task scheduling method to prioritization algorithms to help partitioning a test suite into multiple prioritized subsets. Besides, this paper also discusses the limitation of previous metrics and proposes a new measure of effectiveness of prioritization methods in a parallel scenario. Finally, a case study is performed to illustrate the algorithms and metrics presented in this article.","2160-1283;2160-1291","978-0-7695-3494-7978-1-4244-2727","10.1109/ISISE.2008.106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4732476","Regression testing;parallel scenario;metrics;test case prioritization","Partitioning algorithms;Scheduling algorithm;Information science;Computer science;Fault detection;Life testing;Software testing;Performance evaluation;Education;Feedback","parallel processing;program diagnostics;program testing;scheduling;software metrics;software prototyping","multiple processing queue;test case prioritization;fault detection;regression testing;parallel scenario;task scheduling;software metrics;software life cycle","","","10","","","","","","IEEE","IEEE Conferences"
"An Optimization Method of Test Suite in Regression Test Model","W. Ding; J. Kou; K. Li; Z. Yang","NA; NA; NA; NA","2009 WRI World Congress on Software Engineering","","2009","4","","180","183","Original test cases should be reused and new ones should be supplemented in regression test. For optimizing test suite, pair-wise combination test cases generating method is adopted in this paper, which was realized by ant colony algorithm with monolepsis diagnostic. When original and new generated test suite was united, improved greedy arithmetic was adopted to reduce test suite and random off-trap strategy was introduced. The test case study result shows the method can reduce the scale of test suite effectively and decrease the regression test cost.","","978-0-7695-3570","10.1109/WCSE.2009.311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5319529","regression test;test suite;ant colony optimization algorithm;random off-trap strategy","Optimization methods;Software testing;Arithmetic;System testing;Software quality;Ant colony optimization;Cost function;Software engineering;Petroleum;Algebra","greedy algorithms;optimisation;program testing;regression analysis","optimization method;test suite;regression test model;pair-wise combination test;ant colony algorithm;monolepsis diagnostic;greedy arithmetic;random off-trap strategy","","3","8","","","","","","IEEE","IEEE Conferences"
"Prioritizing JUnit test cases in absence of coverage information","L. Zhang; J. Zhou; D. Hao; L. Zhang; H. Mei","Key Laboratory of High Confidence Software Technologies, Ministry of Education, Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, P. R. China; Key Laboratory of High Confidence Software Technologies, Ministry of Education, Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, P. R. China; Key Laboratory of High Confidence Software Technologies, Ministry of Education, Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, P. R. China; Key Laboratory of High Confidence Software Technologies, Ministry of Education, Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, P. R. China; Key Laboratory of High Confidence Software Technologies, Ministry of Education, Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, P. R. China","2009 IEEE International Conference on Software Maintenance","","2009","","","19","28","Better orderings of test cases can detect faults in less time with fewer resources, and thus make the debugging process earlier and accelerate software delivery. As a result, test case prioritization has become a hot topic in the research of regression testing. With the popularity of using the JUnit testing framework for developing Java software, researchers also paid attention to techniques for prioritizing JUnit test cases in regression testing of Java software. Typically, most of them are based on coverage information of test cases. However, coverage information may need extra costs to acquire. In this paper, we propose an approach (named Jupta) for prioritizing JUnit test cases in absence of coverage information. Jupta statically analyzes call graphs of JUnit test cases and the software under test to estimate the test ability (TA) of each test case. Furthermore, Jupta provides two prioritization techniques: the total TA based technique (denoted as JuptaT) and the additional TA based technique (denoted as JuptaA). To evaluate Jupta, we performed an experimental study on two open source Java programs, containing 11 versions in total. The experimental results indicate that Jupta is more effective and stable than the untreated orderings and Jupta is approximately as effective and stable as prioritization techniques using coverage information at the method level.","1063-6773","978-1-4244-4897-5978-1-4244-4828","10.1109/ICSM.2009.5306350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5306350","","Software testing;Electronic equipment testing;Java;Software debugging;Fault detection;Costs;Laboratories;Educational technology;Computer science education;Computer science","Java;program testing;software engineering","JUnit test cases prioritization;coverage information;Java software development;debugging process;regression testing;test ability estiimation;Jupta approach;TA prioritization techniques","","14","22","","","","","","IEEE","IEEE Conferences"
"Prioritized Test Generation Strategy for Pair-Wise Testing","J. Gao; J. Zhu","NA; NA","2009 15th IEEE Pacific Rim International Symposium on Dependable Computing","","2009","","","99","102","Pair-wise testing is widely used to detect faults in software systems. In many applications where pair-wise testing is needed, the whole test set can not be run completely due to time or budget constraints. In these situations, it is essential to prioritize the tests. In this paper, we drive weight for each value of each parameter, and adapt UWA algorithm to generate an ordered pair-wise coverage test suite. UWA algorithm is to accord weights set for each value of each parameter of the system, then produce ordered pair-wise coverage test set for having generated but unordered one. Finally, a greedy algorithm is adopted to prioritize generated pair-wise coverage test set with driven weights, so that whenever the testing is interrupted, interactions deemed, most important are tested.","","978-0-7695-3849","10.1109/PRDC.2009.24","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5368244","pair-wise testing;test prioritization;weights","System testing;Software testing;Fault detection;Computer science;Greedy algorithms;Software systems;Application software;Time factors;Costs;Fault diagnosis","program testing","prioritized test generation;pair-wise testing;software fault detection;UWA algorithm;updating weight algorithm;ordered pair-wise coverage test","","","16","","","","","","IEEE","IEEE Conferences"
"An Improved AETG Test Suite Optimization Method Based on Regressing Test Model","K. Li; Z. Yang","NA; NA","2008 International Conference on Computer Science and Software Engineering","","2008","2","","52","55","Optimizing test suite can reduce the cost of time and resources, and improve the efficiency of regression test when test cases are generated. In this paper, the effect of factorspsila combination in systems is considered sufficiently, and an improved AETG pair-wise cover technique is proposed. The method of schema matching is used in the process of selecting level values of factors, so that the quantity of redundant test cases and the selecting time can be decreased. The method can generate fewer test cases sooner than the original one by performance analyses, and achieve the aim of optimizing new generated test suite.","","978-0-7695-3336","10.1109/CSSE.2008.540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4721999","regression test;test suite optimization;pair-wise;AETG;schema matching","Optimization methods;Software testing;System testing;Software quality;Educational institutions;Petroleum;Electronic mail;Cost function;Computer science;Software engineering","optimisation;program testing","AETG test suite optimization;regressing test model;AETG pair-wise cover technique;schema matching","","","7","","","","","","IEEE","IEEE Conferences"
"Applying Interface-Contract Mutation in Regression Testing of Component-Based Software","S. Hou; L. Zhang; T. Xie; H. Mei; J. Sun","Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China; Key laboratory of High Confidence Software Technologies (Peking University), Ministry of Education, Beijing, 100871, China, houss@sei.pku.edu.cn; Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China; Key laboratory of High Confidence Software Technologies (Peking University), Ministry of Education, Beijing, 100871, China, zhanglu@sei.pku.edu.cn; Department of Computer Science, North Carolina State University, Raleigh, NC 27695, xie@csc.ncsu.edu; Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China; Key laboratory of High Confidence Software Technologies (Peking University), Ministry of Education, Beijing, 100871, China, meih@sei.pku.edu.cn; Institute of Software, School of Electronics Engineering and Computer Science, Peking University, Beijing, 100871, China; Key laboratory of High Confidence Software Technologies (Peking University), Ministry of Education, Beijing, 100871, China, sjs@sei.pku.edu.cn","2007 IEEE International Conference on Software Maintenance","","2007","","","174","183","Regression testing, which plays an important role in software maintenance, usually relies on test adequacy criteria to select and prioritize test cases. However, with the wide use and reuse of black-box components, such as reusable class libraries and COTS components, it is challenging to establish test adequacy criteria for testing software systems built on components whose source code is not available. Without source code or detailed documents, the misunderstanding between the system integrators and component providers has become a main factor of causing faults in component-based software. In this paper, we apply mutation on interface contracts, which can describe the rights and obligations between component users and providers, to simulate the faults that may occur in this way of software development. The mutation adequacy score for killing the mutants of interface contracts can serve as a test adequacy criterion. We performed an experimental study on three subject systems to evaluate the proposed approach together with four other existing criteria. The experimental results show that our adequacy criterion is helpful for both selecting good-quality test cases and scheduling test cases in an order of exposing faults quickly in regression testing of component-based software.","1063-6773","978-1-4244-1255-6978-1-4244-1256","10.1109/ICSM.2007.4362630","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362630","","Genetic mutations;Software testing;Contracts;Electronic equipment testing;Software maintenance;System testing;Computer science;Software libraries;Software systems;Programming","object-oriented programming;program testing;software maintenance;software packages;software quality","interface-contract mutation;regression testing;component-based software;software maintenance;black-box component;COTS component;software system testing;source code;software development","","7","35","","","","","","IEEE","IEEE Conferences"
"Test Optimization Using Software Virtualization","S. Seetharaman; B. V. S. Krishna Murthy","Alcatel; NA","IEEE Software","","2006","23","5","66","69","Virtualization of operating systems has recently become a hype, although the concept is very old. Virtualization lets us group resources logically and thus abstract from the dependencies that physical implementations create. For operating systems, virtualization lets us reduce resource constraints and expenses for a multitude of interacting hardware and operating systems. This is helpful in scenarios with many such dependencies, such as testing. This article briefly introduces virtualization from a tester's perspective. It summarizes experiences and compares different virtualization approaches: architectural, logical, and physical. Only the test itself remains a necessary reality","0740-7459;1937-4194","","10.1109/MS.2006.143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1687863","software testing;virtual machines;open source","Software testing;Hardware;Virtual manufacturing;Platform virtualization;Operating systems;Voice mail;Personal communication networks;Test equipment;Resource virtualization;Virtual machining","operating systems (computers);optimisation;program testing;virtual machines","software test optimization;software virtualization;operating system","","9","3","","","","","","IEEE","IEEE Journals & Magazines"
"Combinatorial Interaction Regression Testing: A Study of Test Case Generation and Prioritization","X. Qu; M. B. Cohen; K. M. Woolf","Department of Computer Science and Engineering, University of Nebraska-Lincoln, xqu@cse.unl.edu; Department of Computer Science and Engineering, University of Nebraska-Lincoln, myra@cse.unl.edu; Department of Computer Science and Engineering, University of Nebraska-Lincoln, kwoolf@cse.unl.edu","2007 IEEE International Conference on Software Maintenance","","2007","","","255","264","Regression testing is an expensive part of the software maintenance process. Effective regression testing techniques select and order (or prioritize) test cases between successive releases of a program. However, selection and prioritization are dependent on the quality of the initial test suite. An effective and cost efficient test generation technique is combinatorial interaction testing, CIT, which systematically samples all t-way combinations of input parameters. Research on CIT, to date, has focused on single version software systems. There has been little work that empirically assesses the use of CIT test generation as the basis for selection or prioritization. In this paper we examine the effectiveness of CIT across multiple versions of two software subjects. Our results show that CIT performs well in finding seeded faults when compared with an exhaustive test set. We examine several CIT prioritization techniques and compare them with a re-generation/prioritization technique. We find that prioritized and re-generated/prioritized CIT test suites may find faults earlier than unordered CIT test suites, although the re-generated/prioritized test suites sometimes exhibit decreased fault detection.","1063-6773","978-1-4244-1255-6978-1-4244-1256","10.1109/ICSM.2007.4362638","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4362638","","Software testing;Fault detection;System testing;Life testing;Software systems;Computer science;Software maintenance;Costs;Performance evaluation;Software quality","configuration management;program diagnostics;program testing;software fault tolerance;software maintenance;software quality","combinatorial interaction regression testing;test case generation;software maintenance;test case prioritization;software quality;software version;fault detection","","44","19","","","","","","IEEE","IEEE Conferences"
