"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Automated software testing for application maintenance by using bee colony optimization algorithms (BCO)","K. Karnavel; J. Santhoshkumar","Department of Computer science Engineering, Anand Institute of Higher Technology, India; Department of Computer Science Engineering, Anand Institute of Higher Technology, India","2013 International Conference on Information Communication and Embedded Systems (ICICES)","","2013","","","327","330","The discipline of software engineering encompasses knowledge, tools, and methods for defining software requirements, and performing software design, software construction, software testing, and software maintenance tasks. In software development practice, testing accounts for as much as 50% of total development efforts. Testing can be manual, automated, or a combination of both. Manual testing is the process of executing the application and manually interacting with the application, specifying inputs and observing outputs The objective of the project is to test the software application by suitable algorithm. The proposed system has to reduce the application testing moment, easily can find out bug and solve the bug by Regression Testing. Here by we are going to using a safe efficient regression bee colony optimization algorithm(BCO) for construct control flow graphs for a procedure or program and its modified version and use these graphs to select tests that execute changed code from the original test suite. Traceability relation of completeness checking for agent errors. In traceability relation to identifying missing elements in entire application and classifying defect in the testing moment.","","978-1-4673-5788-3978-1-4673-5786-9978-1-4673-5787","10.1109/ICICES.2013.6508211","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6508211","Bee colony optimization algorithm;Traceability","Software;Algorithm design and analysis;Optimization;Software testing;Computer bugs;Software algorithms","automatic testing;flow graphs;optimisation;program debugging;program diagnostics;program testing;program verification;regression analysis;software maintenance","software engineering;software requirements;software design;software construction;software maintenance tasks;software development practice;software application;regression testing;regression bee colony optimization algorithm;control flow graphs;changed code execution;test suite;completeness checking;agent errors;traceability relation completeness;missing element identification;defect classification;BCO;automated software testing","","1","3","","","","","","IEEE","IEEE Conferences"
"A hierarchical test case prioritization technique for object oriented software","Vedpal; N. Chauhan; H. Kumar","Dept. of Comp. Engg., YMCAUST, Faridabad India; Dept. of Comp. Engg., YMCAUST, Faridabad, India; Dept. of Comp. Engg., YMCAUST, Faridabad, India","2014 International Conference on Contemporary Computing and Informatics (IC3I)","","2014","","","249","254","Software reuse is the use of existing artifacts to create new software. Inheritance is the foremost technique of reuse. But the inherent complexity due to inheritance hierarchy found in object - oriented paradigm also affect testing. Every time any change occurs in the software, new test cases are added in addition to the existing test suite. So there is need to conduct effective regression testing having less number of test cases to reduce cost and time. In this paper a hierarchical test case prioritization technique is proposed wherein various factors have been considered that affect error propagation in the inheritance. In this paper prioritization of test cases take place at two levels. In the first level the classes are prioritized and in the second level the test cases of prioritized classes are ordered. To show the effectiveness of proposed technique it was applied and analyze on a C++ program.","","978-1-4799-6629","10.1109/IC3I.2014.7019794","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7019794","object oriented testing;test case prioritization;regression testing","Testing;Software;Fault detection;Measurement;Unified modeling language;Informatics;Object oriented modeling","C++ language;object-oriented methods;program diagnostics;program testing;regression analysis;software reusability","hierarchical test case prioritization technique;object oriented software;software reuse;regression testing;C++ program","","","11","","","","","","IEEE","IEEE Conferences"
"Test case prioritization: An approach based on modified ant colony optimization (m-ACO)","K. Solanki; Y. Singh; S. Dalal","M.D. University, Rohtak, India; M.D. University, Rohtak, India; M.D. University, Rohtak, India","2015 International Conference on Computer, Communication and Control (IC4)","","2015","","","1","6","Intense and widespread usage of software in every field of life has attracted the researchers to focus their attention on developing the methods to improve the efficiency of software testing; which is the most crucial and cost intensive phase of software development. Software testing aims to uncover the potential faults in Application Under Test by running the test cases on software code. Software code keeps on changing as the uncovered faults during testing are fixed by the developers. Regression testing is concerned with verifying the modified software code to ensure that changes in software code does not induce any undesired effect on rest of the code. Test Case Prioritization is a regression testing technique which re-schedule the execution sequence of test cases to improve the fault detection rate and enhance the performance of regression test suite. This paper focuses on proposing a novel method ""m-ACO"" for test case prioritization and the performance evaluation of the proposed method using Average Percentage of faults Detected.","","978-1-4799-8164-9978-1-4799-8163","10.1109/IC4.2015.7375627","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7375627","Software Testing;Regression Testing;Test Case Prioritization;APFD","Software;Software testing;Ant colony optimization;Optimization;Algorithm design and analysis;Fault detection","ant colony optimisation;program testing;regression analysis;software fault tolerance","test case prioritization;modified ant colony optimization;m-ACO;software testing;software development;application under test;software code;regression testing technique;performance evaluation;fault detection rate","","2","21","","","","","","IEEE","IEEE Conferences"
"Test case prioritization for regression testing based on ant colony optimization","D. Gao; X. Guo; L. Zhao","Beijing Institute of Control Engineering, Beijing 100190, P.R. China; Beijing Sunwise Information Technology Co. Ltd., Beijing 100190, P.R. China; Beijing Sunwise Information Technology Co. Ltd., Beijing 100190, P.R. China","2015 6th IEEE International Conference on Software Engineering and Service Science (ICSESS)","","2015","","","275","279","Test case prioritization technique is an efficient method to improve regression testing activities. It orders a regression test suite to execute the test cases with higher priority earlier than those with lower priority, and the problem is how to optimize the test case ordering according to some criterion. In this paper, we have proposed an algorithm which prioritizes the test cases based on ant colony optimization (ACO), considering three factors: number of faults detected, execution time and fault severity, and these three factors are used in ant colony optimization algorithm to help to reveal more severe faults at earlier stage of the regression testing process. The effectiveness of the algorithm is demonstrated using the metric named APFD, and the results of experiment show the algorithm optimizes the test case orderings effectively.","2327-0594;2327-0586","978-1-4799-8353-7978-1-4799-8352-0978-1-4799-8351","10.1109/ICSESS.2015.7339054","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7339054","test case prioritization;ant colony optimization;regression testing","Testing;Fault detection;Ant colony optimization;Algorithm design and analysis;Measurement;Software;Optimization","ant colony optimisation;mathematics computing;program testing;regression analysis;statistical testing","test case prioritization technique;regression testing activities;regression test suite;fault detection;execution time;fault severity;ant colony optimization algorithm;APFD;test case ordering","","5","27","","","","","","IEEE","IEEE Conferences"
"A Schema Support for Selection of Test Case Prioritization Techniques","Sujata; G. N. Purohit","NA; NA","2015 Fifth International Conference on Advanced Computing & Communication Technologies","","2015","","","547","551","Regression testing is a vast field of research. It is very costly and time consuming process but on the other hand very important process in software testing. Retest all, Test case Selection, Hybrid and Test Case Prioritization are its various techniques which are used to reduce the efforts in maintenance phase. In technical literature several techniques are present with their different and vast number of goals which can be applied in software projects despite of that they have not proven their true efficiency in the testing process. The major problem in regression testing area is to select the test case prioritization technique/s that is effective in such a way that maximum project characteristics should be cover in a minimum time span. However, consideration of this decision be carefully done so that loss of resources can be avoided in a software project. Based on the above scenario, author proposes a selection schema to support the selection of TCP techniques for a given software project aiming at maximizing the coverage of software project characteristics considering aspect of prioritization of software project characteristics. At the end, preliminary results of an experimental evaluation are presented. The purpose of this research is decision should be based on the objective knowledge of the techniques rather than considering some perception and assumptions.","2327-0659;2327-0632","978-1-4799-8488-6978-1-4799-8487","10.1109/ACCT.2015.91","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7079143","regression testing;project characteristics;selection schema;test case prioritization techniques","Software;Maintenance engineering;Software algorithms;Software testing;Reliability;Estimation","program testing;project management;regression analysis;software maintenance;software management;statistical testing","hybrid test case prioritization techniques;software testing;retest all technique;test case selection technique;maintenance phase;regression testing;software project characteristics;TCP techniques","","1","12","","","","","","IEEE","IEEE Conferences"
"Process optimization for testing of domain specific languages in industrial automation","R. Kumar; V. Kumar","Siemens Technologies and Services limited, Bangalore India; Siemens Technologies and Services limited, Bangalore India","2015 World Congress on Information Technology and Computer Applications (WCITCA)","","2015","","","1","4","Software testing is essential part of software development. The goal of the testing process is not only to enhance the quality and robustness of the software but also verify the correctness and non functional requirements of the software under all working conditions. Large software has their large testing suites to verify the stability of legacy features. Testing processes have huge challenges to maintain effectiveness and efficiency of the legacy test cases. There are many different processes and techniques available all technique or processes have their advantages and limitations. A tailored testing process has been tried to utilize all technique together to improvise the benefits and efficiency of testing in the industrial automation domain. This paper tries to explain a customized approach of utilizing the available testing techniques in such a way that it enhances the effectiveness and efficiency of regression testing, thus improving the time to market of large product-line Industrial automation software.","","978-1-4673-6636-6978-1-4673-6635","10.1109/WCITCA.2015.7367051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367051","Regression Testing;Test Effectiveness;Test suite optimization;Software Testing process;Test Automation;Industial automation","Automation;Software testing;Fault detection;Software engineering;Software maintenance","factory automation;production engineering computing;program testing;program verification;software maintenance;software quality","process optimization;domain specific language testing;software testing;software development;software quality;software verification;legacy test cases;regression testing;product-line industrial automation software","","","16","","","","","","IEEE","IEEE Conferences"
"Test cases prioritization for software regression testing using analytic hierarchy process","P. Klindee; N. Prompoon","Department of Computer Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand; Department of Computer Engineering, Faculty of Engineering, Chulalongkorn University, Bangkok, Thailand","2015 12th International Joint Conference on Computer Science and Software Engineering (JCSSE)","","2015","","","168","173","Test cases are considered an important asset in the software testing process since they are used to detect defects in the software. In order to produce quality software covering all of the requirements, the test case designer requires much time and effort in designing test cases to cover all requirements and conditions according to the test case structure. This research proposes a method for storing and retrieving of test cases affected by software requirements changes, as well as ranking the retrieved test cases using the AHP method to improve the quality of the ranking. There are to assist system testers in identifying test cases for complete regression testing. An example application of the proposed method will also be presented.","","978-1-4799-1966-6978-1-4799-1965","10.1109/JCSSE.2015.7219790","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7219790","Analytical Hierarchy Process;AHP;Information Retrieval;Prioritization Technique;Regression Testing;Test Case Prioritization","Software;Indexes;Complexity theory;Analytic hierarchy process;Software testing;Computer aided software engineering","analytic hierarchy process;program testing;software quality","test cases prioritization;software regression testing process;analytic hierarchy process method;software quality;AHP method","","3","14","","","","","","IEEE","IEEE Conferences"
"A methodology for regression testing reduction and prioritization of agile releases","P. Kandil; S. Moussa; N. Badr","Department of Information Systems, Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt; Department of Information Systems, Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt; Department of Information Systems, Faculty of Computer and Information Sciences, Ain Shams University, Cairo, Egypt","2015 5th International Conference on Information & Communication Technology and Accessibility (ICTA)","","2015","","","1","6","Regression testing is the type of software testing that seeks to uncover new software bugs in existing areas of a system after changes have been made to them. The significance of regression testing have grown in the past decade with the amplified adoption of agile development methodologies, which requires the execution of regression testing at the end of each release. In this paper, we present an automated agile regression testing approach that reduces the number of test cases to be used at regression phase depending on the similarity of issues exposed from the different test cases, taking into consideration the user story coverage. It then prioritizes the reduced test cases using user-provided weighted agile parameters. The proposed approach achieves enhancement for both the reduction and prioritization of test cases for agile regression testing.","","978-1-4673-8749-1978-1-4673-8748","10.1109/ICTA.2015.7426903","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7426903","Regression Testing;Agile Testing;Test Cases Reduction;Test Cases Prioritization;Agile Parameters;Agile Releases","Fault detection;Mathematical model;Software;Software testing;Greedy algorithms;Complexity theory","program debugging;program testing;software prototyping","regression testing reduction;agile release prioritization;software testing;software bugs;agile development methodologies;automated agile regression testing approach;user story coverage;user-provided weighted agile parameters","","","22","","","","","","IEEE","IEEE Conferences"
"Software test cases generation based on improved particle swarm optimization","M. Huang; C. Zhang; X. Liang","Software Technology Institute, Dalian Jiaotong University, Dalian, Liaoning, 116028, China; Software Technology Institute, Dalian Jiaotong University, Dalian, Liaoning, 116028, China; Software Technology Institute, Dalian Jiaotong University, Dalian, Liaoning, 116028, China","Proceedings of 2nd International Conference on Information Technology and Electronic Commerce","","2014","","","52","55","The analysis of test case generation based on particle swarm algorithm introduced the group self-activity feedback (SAF) operator and Gauss mutation (G) changing inertia weight to improve the performance of particle swarm optimization (PSO). Using the improved algorithm in software test case, experiments show that the introduction of a single path fitness function structure and multi-path fitness calculation of parallel thinking are superior to the iteration time in single path test than standard PSO, and more efficient in multi-path test case generation.","","978-1-4799-5299-1978-1-4799-5298","10.1109/ICITEC.2014.7105570","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7105570","Self-active Feedback;Gauss Mutation;Particle Swarm optimization;Test Case","Particle swarm optimization;Algorithm design and analysis;Software algorithms;Software;Genetic algorithms;Sociology;Statistics","automatic test pattern generation;particle swarm optimisation;program testing","self-activity feedback;group SAF operator;Gauss mutation changing inertia weight;particle swarm optimization;improved PSO algorithm;software test case generation;single path fitness function structure;multipath fitness calculation","","3","12","","","","","","IEEE","IEEE Conferences"
"RDCC: An effective test case prioritization framework using software requirements, design and source code collaboration","M. S. Siddik; K. Sakib","Institute of Information Technology, University of Dhaka, Bangladesh; Institute of Information Technology, University of Dhaka, Bangladesh","2014 17th International Conference on Computer and Information Technology (ICCIT)","","2014","","","75","80","Test case prioritization is a technique for selecting those test cases, which are expected to outperform for determining faulty modules earlier. Different phases of software development lifecycle represent the total software from different point of views, where priority module may vary from phase to phase. However, information from different phases of software development lifecycle is rarely introduced and no one integrates that information to prioritize test cases. This paper presents an effective test case prioritization framework, which takes software requirements specification, design diagrams, source codes and test cases as input and provides a prioritized order of test cases using their collaborative information as output. Requirement IDs are split into words or terms excluding stop words to calculate requirements relativity. Design diagrams are extracted as readable XML format to calculate the degree of interconnectivity among the activities. Source codes are parsed as call graphs where vertices and edges represent classes, and calls between two classes respectively. Requirements relativity, design interconnectivity and class dependencies are multiplied by their assigned weight to calculate final weight and select test cases by mapping the customers' requirements and test cases using that weight. The proposed framework is validated with an academic project and the results show that use of collaborative information during prioritization process can be beneficial.","","978-1-4799-6288-4978-1-4799-6287","10.1109/ICCITechn.2014.7073072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7073072","Software Engineering;Software Testing;Test Case Prioritization;UML and Code Collaboration","Software;Computers;Testing;Collaboration;Information technology;XML;Unified modeling language","formal specification;graph theory;program testing;source code (software);Unified Modeling Language;XML","RDCC;test case prioritization framework;source code collaboration;test case selection;software development lifecycle phases;software priority module;test case prioritization;information integration;software requirements specification;collaborative information;requirement ID;requirements relativity;design diagram extraction;readable XML format;call graphs;graph vertices;graph edges;design interconnectivity degree;class dependencies;weight assignment;final weight calculation;customer requirements mapping;test case mapping","","2","18","","","","","","IEEE","IEEE Conferences"
"Effective test strategy for testing automotive software","S. S. Barhate","Head Test Laboratory, Hella India Automotive Pvt. Ltd., Pune, India","2015 International Conference on Industrial Instrumentation and Control (ICIC)","","2015","","","645","649","Electronic content is increasing in automobiles day by day. Functionalities like Air Bags, Anti-lock Braking, Driver Assistance Systems, Body Controllers, Passive entry Passive Start, Electronic Power Steering etc. are realized electronically with complex software. These functionalities are related to automobile system safety. Hence, safety is one of the key issues of future automobile development. Risk of system failure is high due to increasing technological complexity and software content. The software shall be tested well to arrest almost all the defects. This paper explains a test case development and execution strategy based on practical implementation. It explains how test case reduction using Taguchi method, prioritization of test execution and automation help to make testing effective. It also demonstrates how maximum defects are discovered in short time.","","978-1-4799-7165-7978-1-4799-7164","10.1109/IIC.2015.7150821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7150821","Test Strategy;Test Prioritization;Taguchi Method;Test Automation","Software;Heating;Testing;Arrays;Automation;Reliability theory","automotive electronics;electronic engineering computing;program testing;road safety;Taguchi methods","automotive software testing;electronic content;automobile system safety;automobile development;system failure risk;test case development;test execution strategy;test case reduction;Taguchi method;test execution prioritization","","1","25","","","","","","IEEE","IEEE Conferences"
